frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"284","04:54:27.136974","13098","561862","10.1.1.2","5201","0.044581000","13032","1","5200","0.046611000"
"285","04:54:27.137239","66","1","10.1.1.1","5200","0.044846000","0","483670","5201","0.046876000"
"286","04:54:27.137443","66","1","10.1.1.1","5200","0.045050000","0","486566","5201","0.047080000"
"287","04:54:27.137708","66","1","10.1.1.1","5200","0.045315000","0","489462","5201","0.047345000"
"288","04:54:27.137976","66","1","10.1.1.1","5200","0.045583000","0","492358","5201","0.047613000"
"289","04:54:27.137987","13098","574894","10.1.1.2","5201","0.045594000","13032","1","5200","0.047624000"
"290","04:54:27.138183","66","1","10.1.1.1","5200","0.045790000","0","495254","5201","0.047820000"
"291","04:54:27.138445","66","1","10.1.1.1","5200","0.046052000","0","498150","5201","0.048082000"
"292","04:54:27.138713","66","1","10.1.1.1","5200","0.046320000","0","501046","5201","0.048350000"
"293","04:54:27.138927","66","1","10.1.1.1","5200","0.046534000","0","503942","5201","0.048564000"
"294","04:54:27.139183","66","1","10.1.1.1","5200","0.046790000","0","506838","5201","0.048820000"
"295","04:54:27.139189","13098","587926","10.1.1.2","5201","0.046796000","13032","1","5200","0.048826000"
"296","04:54:27.139386","66","1","10.1.1.1","5200","0.046993000","0","509734","5201","0.049023000"
"297","04:54:27.139653","66","1","10.1.1.1","5200","0.047260000","0","512630","5201","0.049290000"
"298","04:54:27.139932","66","1","10.1.1.1","5200","0.047539000","0","515526","5201","0.049569000"
"299","04:54:27.140129","66","1","10.1.1.1","5200","0.047736000","0","518422","5201","0.049766000"
"300","04:54:27.140141","13098","600958","10.1.1.2","5201","0.047748000","13032","1","5200","0.049778000"
"301","04:54:27.140398","66","1","10.1.1.1","5200","0.048005000","0","521318","5201","0.050035000"
"302","04:54:27.140682","66","1","10.1.1.1","5200","0.048289000","0","524214","5201","0.050319000"
"303","04:54:27.140861","66","1","10.1.1.1","5200","0.048468000","0","527110","5201","0.050498000"
"304","04:54:27.141129","66","1","10.1.1.1","5200","0.048736000","0","530006","5201","0.050766000"
"305","04:54:27.141398","66","1","10.1.1.1","5200","0.049005000","0","532902","5201","0.051035000"
"306","04:54:27.141404","13098","613990","10.1.1.2","5201","0.049011000","13032","1","5200","0.051041000"
"307","04:54:27.141600","66","1","10.1.1.1","5200","0.049207000","0","535798","5201","0.051237000"
"308","04:54:27.141868","66","1","10.1.1.1","5200","0.049475000","0","538694","5201","0.051505000"
"309","04:54:27.142140","66","1","10.1.1.1","5200","0.049747000","0","541590","5201","0.051777000"
"310","04:54:27.142339","66","1","10.1.1.1","5200","0.049946000","0","544486","5201","0.051976000"
"311","04:54:27.142346","14546","627022","10.1.1.2","5201","0.049953000","14480","1","5200","0.051983000"
"312","04:54:27.142612","66","1","10.1.1.1","5200","0.050219000","0","547382","5201","0.052249000"
"313","04:54:27.142877","66","1","10.1.1.1","5200","0.050484000","0","550278","5201","0.052514000"
"314","04:54:27.143080","66","1","10.1.1.1","5200","0.050687000","0","553174","5201","0.052717000"
"315","04:54:27.143354","66","1","10.1.1.1","5200","0.050961000","0","556070","5201","0.052991000"
"316","04:54:27.143361","11650","641502","10.1.1.2","5201","0.050968000","11584","1","5200","0.052998000"
"317","04:54:27.143634","66","1","10.1.1.1","5200","0.051241000","0","558966","5201","0.053271000"
"318","04:54:27.143814","66","1","10.1.1.1","5200","0.051421000","0","561862","5201","0.053451000"
"319","04:54:27.144087","66","1","10.1.1.1","5200","0.051694000","0","564758","5201","0.053724000"
"320","04:54:27.144355","66","1","10.1.1.1","5200","0.051962000","0","567654","5201","0.053992000"
"321","04:54:27.144362","11650","653086","10.1.1.2","5201","0.051969000","11584","1","5200","0.053999000"
"322","04:54:27.144558","66","1","10.1.1.1","5200","0.052165000","0","570550","5201","0.054195000"
"323","04:54:27.144564","1514","664670","10.1.1.2","5201","0.052171000","1448","1","5200","0.054201000"
"324","04:54:27.144824","66","1","10.1.1.1","5200","0.052431000","0","573446","5201","0.054461000"
"325","04:54:27.145093","66","1","10.1.1.1","5200","0.052700000","0","576342","5201","0.054730000"
"326","04:54:27.145293","66","1","10.1.1.1","5200","0.052900000","0","579238","5201","0.054930000"
"327","04:54:27.145564","66","1","10.1.1.1","5200","0.053171000","0","582134","5201","0.055201000"
"328","04:54:27.145574","13098","666118","10.1.1.2","5201","0.053181000","13032","1","5200","0.055211000"
"329","04:54:27.145832","66","1","10.1.1.1","5200","0.053439000","0","585030","5201","0.055469000"
"330","04:54:27.146034","66","1","10.1.1.1","5200","0.053641000","0","587926","5201","0.055671000"
"331","04:54:27.146300","66","1","10.1.1.1","5200","0.053907000","0","590822","5201","0.055937000"
"332","04:54:27.146571","66","1","10.1.1.1","5200","0.054178000","0","593718","5201","0.056208000"
"333","04:54:27.146578","11650","679150","10.1.1.2","5201","0.054185000","11584","1","5200","0.056215000"
"334","04:54:27.146770","66","1","10.1.1.1","5200","0.054377000","0","596614","5201","0.056407000"
"335","04:54:27.147046","66","1","10.1.1.1","5200","0.054653000","0","599510","5201","0.056683000"
"336","04:54:27.147307","66","1","10.1.1.1","5200","0.054914000","0","602406","5201","0.056944000"
"337","04:54:27.147507","66","1","10.1.1.1","5200","0.055114000","0","605302","5201","0.057144000"
"338","04:54:27.147776","66","1","10.1.1.1","5200","0.055383000","0","608198","5201","0.057413000"
"339","04:54:27.147782","14546","690734","10.1.1.2","5201","0.055389000","14480","1","5200","0.057419000"
"340","04:54:27.148056","66","1","10.1.1.1","5200","0.055663000","0","611094","5201","0.057693000"
"341","04:54:27.148255","66","1","10.1.1.1","5200","0.055862000","0","613990","5201","0.057892000"
"342","04:54:27.148526","66","1","10.1.1.1","5200","0.056133000","0","616886","5201","0.058163000"
"343","04:54:27.148784","66","1","10.1.1.1","5200","0.056391000","0","619782","5201","0.058421000"
"344","04:54:27.148792","11650","705214","10.1.1.2","5201","0.056399000","11584","1","5200","0.058429000"
"345","04:54:27.148987","66","1","10.1.1.1","5200","0.056594000","0","622678","5201","0.058624000"
"346","04:54:27.149257","66","1","10.1.1.1","5200","0.056864000","0","625574","5201","0.058894000"
"347","04:54:27.149523","66","1","10.1.1.1","5200","0.057130000","0","628470","5201","0.059160000"
"348","04:54:27.149724","66","1","10.1.1.1","5200","0.057331000","0","631366","5201","0.059361000"
"349","04:54:27.149994","66","1","10.1.1.1","5200","0.057601000","0","634262","5201","0.059631000"
"350","04:54:27.150002","14546","716798","10.1.1.2","5201","0.057609000","14480","1","5200","0.059639000"
"351","04:54:27.150287","66","1","10.1.1.1","5200","0.057894000","0","637158","5201","0.059924000"
"352","04:54:27.150479","66","1","10.1.1.1","5200","0.058086000","0","640054","5201","0.060116000"
"353","04:54:27.150736","66","1","10.1.1.1","5200","0.058343000","0","642950","5201","0.060373000"
"354","04:54:27.151004","66","1","10.1.1.1","5200","0.058611000","0","645846","5201","0.060641000"
"355","04:54:27.151012","11650","731278","10.1.1.2","5201","0.058619000","11584","1","5200","0.060649000"
"356","04:54:27.151208","66","1","10.1.1.1","5200","0.058815000","0","648742","5201","0.060845000"
"357","04:54:27.151478","66","1","10.1.1.1","5200","0.059085000","0","651638","5201","0.061115000"
"358","04:54:27.151773","66","1","10.1.1.1","5200","0.059380000","0","654534","5201","0.061410000"
"359","04:54:27.151957","66","1","10.1.1.1","5200","0.059564000","0","657430","5201","0.061594000"
"360","04:54:27.152218","66","1","10.1.1.1","5200","0.059825000","0","660326","5201","0.061855000"
"361","04:54:27.152225","13098","742862","10.1.1.2","5201","0.059832000","13032","1","5200","0.061862000"
"362","04:54:27.152486","66","1","10.1.1.1","5200","0.060093000","0","663222","5201","0.062123000"
"363","04:54:27.152686","66","1","10.1.1.1","5200","0.060293000","0","666118","5201","0.062323000"
"364","04:54:27.152953","66","1","10.1.1.1","5200","0.060560000","0","669014","5201","0.062590000"
"365","04:54:27.153224","66","1","10.1.1.1","5200","0.060831000","0","671910","5201","0.062861000"
"366","04:54:27.153231","13098","755894","10.1.1.2","5201","0.060838000","13032","1","5200","0.062868000"
"367","04:54:27.153426","66","1","10.1.1.1","5200","0.061033000","0","674806","5201","0.063063000"
"368","04:54:27.153697","66","1","10.1.1.1","5200","0.061304000","0","677702","5201","0.063334000"
"369","04:54:27.153963","66","1","10.1.1.1","5200","0.061570000","0","680598","5201","0.063600000"
"370","04:54:27.154160","66","1","10.1.1.1","5200","0.061767000","0","683494","5201","0.063797000"
"371","04:54:27.154422","66","1","10.1.1.1","5200","0.062029000","0","686390","5201","0.064059000"
"372","04:54:27.154429","13098","768926","10.1.1.2","5201","0.062036000","13032","1","5200","0.064066000"
"373","04:54:27.154697","66","1","10.1.1.1","5200","0.062304000","0","689286","5201","0.064334000"
"374","04:54:27.154897","66","1","10.1.1.1","5200","0.062504000","0","692182","5201","0.064534000"
"375","04:54:27.155169","66","1","10.1.1.1","5200","0.062776000","0","695078","5201","0.064806000"
"376","04:54:27.155433","66","1","10.1.1.1","5200","0.063040000","0","697974","5201","0.065070000"
"377","04:54:27.155440","13098","781958","10.1.1.2","5201","0.063047000","13032","1","5200","0.065077000"
"378","04:54:27.155634","66","1","10.1.1.1","5200","0.063241000","0","700870","5201","0.065271000"
"379","04:54:27.155640","1514","794990","10.1.1.2","5201","0.063247000","1448","1","5200","0.065277000"
"380","04:54:27.155910","66","1","10.1.1.1","5200","0.063517000","0","703766","5201","0.065547000"
"381","04:54:27.156113","66","1","10.1.1.1","5200","0.063720000","0","706662","5201","0.065750000"
"382","04:54:27.156380","66","1","10.1.1.1","5200","0.063987000","0","709558","5201","0.066017000"
"383","04:54:27.156645","66","1","10.1.1.1","5200","0.064252000","0","712454","5201","0.066282000"
"384","04:54:27.156652","13098","796438","10.1.1.2","5201","0.064259000","13032","1","5200","0.066289000"
"385","04:54:27.156845","66","1","10.1.1.1","5200","0.064452000","0","715350","5201","0.066482000"
"386","04:54:27.157111","66","1","10.1.1.1","5200","0.064718000","0","718246","5201","0.066748000"
"387","04:54:27.157377","66","1","10.1.1.1","5200","0.064984000","0","721142","5201","0.067014000"
"388","04:54:27.157579","66","1","10.1.1.1","5200","0.065186000","0","724038","5201","0.067216000"
"389","04:54:27.157851","66","1","10.1.1.1","5200","0.065458000","0","726934","5201","0.067488000"
"390","04:54:27.157857","13098","809470","10.1.1.2","5201","0.065464000","13032","1","5200","0.067494000"
"391","04:54:27.158119","66","1","10.1.1.1","5200","0.065726000","0","729830","5201","0.067756000"
"392","04:54:27.158318","66","1","10.1.1.1","5200","0.065925000","0","732726","5201","0.067955000"
"393","04:54:27.158586","66","1","10.1.1.1","5200","0.066193000","0","735622","5201","0.068223000"
"394","04:54:27.158858","66","1","10.1.1.1","5200","0.066465000","0","738518","5201","0.068495000"
"395","04:54:27.158865","14546","822502","10.1.1.2","5201","0.066472000","14480","1","5200","0.068502000"
"396","04:54:27.159062","66","1","10.1.1.1","5200","0.066669000","0","741414","5201","0.068699000"
"397","04:54:27.159328","66","1","10.1.1.1","5200","0.066935000","0","744310","5201","0.068965000"
"398","04:54:27.159594","66","1","10.1.1.1","5200","0.067201000","0","747206","5201","0.069231000"
"399","04:54:27.159810","66","1","10.1.1.1","5200","0.067417000","0","750102","5201","0.069447000"
"400","04:54:27.160074","66","1","10.1.1.1","5200","0.067681000","0","752998","5201","0.069711000"
"401","04:54:27.160081","14546","836982","10.1.1.2","5201","0.067688000","14480","1","5200","0.069718000"
"402","04:54:27.160337","66","1","10.1.1.1","5200","0.067944000","0","755894","5201","0.069974000"
"403","04:54:27.160537","66","1","10.1.1.1","5200","0.068144000","0","758790","5201","0.070174000"
"404","04:54:27.160856","66","1","10.1.1.1","5200","0.068463000","0","761686","5201","0.070493000"
"405","04:54:27.161076","66","1","10.1.1.1","5200","0.068683000","0","764582","5201","0.070713000"
"406","04:54:27.161083","10202","851462","10.1.1.2","5201","0.068690000","10136","1","5200","0.070720000"
"407","04:54:27.161282","66","1","10.1.1.1","5200","0.068889000","0","767478","5201","0.070919000"
"408","04:54:27.161555","66","1","10.1.1.1","5200","0.069162000","0","770374","5201","0.071192000"
"409","04:54:27.161814","66","1","10.1.1.1","5200","0.069421000","0","773270","5201","0.071451000"
"410","04:54:27.162034","66","1","10.1.1.1","5200","0.069641000","0","777614","5201","0.071671000"
"411","04:54:27.162041","14546","861598","10.1.1.2","5201","0.069648000","14480","1","5200","0.071678000"
"412","04:54:27.162353","66","1","10.1.1.1","5200","0.069960000","0","780510","5201","0.071990000"
"413","04:54:27.162570","66","1","10.1.1.1","5200","0.070177000","0","783406","5201","0.072207000"
"414","04:54:27.162813","66","1","10.1.1.1","5200","0.070420000","0","786302","5201","0.072450000"
"415","04:54:27.163039","66","1","10.1.1.1","5200","0.070646000","0","789198","5201","0.072676000"
"416","04:54:27.163048","11650","876078","10.1.1.2","5201","0.070655000","11584","1","5200","0.072685000"
"417","04:54:27.163352","66","1","10.1.1.1","5200","0.070959000","0","792094","5201","0.072989000"
"418","04:54:27.163506","66","1","10.1.1.1","5200","0.071113000","0","794990","5201","0.073143000"
"419","04:54:27.163829","66","1","10.1.1.1","5200","0.071436000","0","797886","5201","0.073466000"
"420","04:54:27.164049","66","1","10.1.1.1","5200","0.071656000","0","800782","5201","0.073686000"
"421","04:54:27.164055","11650","887662","10.1.1.2","5201","0.071662000","11584","1","5200","0.073692000"
"422","04:54:27.164298","66","1","10.1.1.1","5200","0.071905000","0","803678","5201","0.073935000"
"423","04:54:27.164516","66","1","10.1.1.1","5200","0.072123000","0","806574","5201","0.074153000"
"424","04:54:27.164851","66","1","10.1.1.1","5200","0.072458000","0","809470","5201","0.074488000"
"425","04:54:27.165064","66","1","10.1.1.1","5200","0.072671000","0","812366","5201","0.074701000"
"426","04:54:27.165070","11650","899246","10.1.1.2","5201","0.072677000","11584","1","5200","0.074707000"
"427","04:54:27.165307","66","1","10.1.1.1","5200","0.072914000","0","815262","5201","0.074944000"
"428","04:54:27.165522","66","1","10.1.1.1","5200","0.073129000","0","818158","5201","0.075159000"
"429","04:54:27.165767","66","1","10.1.1.1","5200","0.073374000","0","821054","5201","0.075404000"
"430","04:54:27.165995","66","1","10.1.1.1","5200","0.073602000","0","823950","5201","0.075632000"
"431","04:54:27.166311","66","1","10.1.1.1","5200","0.073918000","0","826846","5201","0.075948000"
"432","04:54:27.166320","14546","910830","10.1.1.2","5201","0.073927000","14480","1","5200","0.075957000"
"433","04:54:27.166461","66","1","10.1.1.1","5200","0.074068000","0","829742","5201","0.076098000"
"434","04:54:27.166467","1514","925310","10.1.1.2","5201","0.074074000","1448","1","5200","0.076104000"
"435","04:54:27.166780","66","1","10.1.1.1","5200","0.074387000","0","832638","5201","0.076417000"
"436","04:54:27.167026","66","1","10.1.1.1","5200","0.074633000","0","835534","5201","0.076663000"
"437","04:54:27.167272","66","1","10.1.1.1","5200","0.074879000","0","838430","5201","0.076909000"
"438","04:54:27.167492","66","1","10.1.1.1","5200","0.075099000","0","841326","5201","0.077129000"
"439","04:54:27.167497","13098","926758","10.1.1.2","5201","0.075104000","13032","1","5200","0.077134000"
"440","04:54:27.167800","66","1","10.1.1.1","5200","0.075407000","0","844222","5201","0.077437000"
"441","04:54:27.168021","66","1","10.1.1.1","5200","0.075628000","0","847118","5201","0.077658000"
"442","04:54:27.168213","66","1","10.1.1.1","5200","0.075820000","0","850014","5201","0.077850000"
"443","04:54:27.168478","66","1","10.1.1.1","5200","0.076085000","0","852910","5201","0.078115000"
"444","04:54:27.168730","66","1","10.1.1.1","5200","0.076337000","0","855806","5201","0.078367000"
"445","04:54:27.168738","14546","939790","10.1.1.2","5201","0.076345000","14480","1","5200","0.078375000"
"446","04:54:27.168950","66","1","10.1.1.1","5200","0.076557000","0","858702","5201","0.078587000"
"447","04:54:27.169264","66","1","10.1.1.1","5200","0.076871000","0","861598","5201","0.078901000"
"448","04:54:27.169413","66","1","10.1.1.1","5200","0.077020000","0","864494","5201","0.079050000"
"449","04:54:27.169763","66","1","10.1.1.1","5200","0.077370000","0","867390","5201","0.079400000"
"450","04:54:27.169769","11650","954270","10.1.1.2","5201","0.077376000","11584","1","5200","0.079406000"
"451","04:54:27.169985","66","1","10.1.1.1","5200","0.077592000","0","870286","5201","0.079622000"
